0.00000,0.00000,0.00000,0.42154,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42154,0.00000,0.34844,0.00000,0.00000,0.00000,0.00000,0.16515,0.00000,0.00000,0.00000,0.00000,0.18201,0.28119,0.00000,0.00000,0.00000,0.16515,0.00000,0.38038,0.00000,0.14309,0.00000,0.00000,0.34844,0.00000,0.26434,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35863,0.00000,0.00000,0.00000,0.00000,0.39523,0.00000,0.00000,0.00000,0.00000,0.35863,0.00000,0.00000,0.00000,0.31073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16530,0.00000,0.00000,0.42191,0.00000,0.18216,0.00000,0.00000,0.30056,0.00000,0.16530,0.00000,0.00000,0.00000,0.14322,0.47998,0.00000,0.00000,0.00000,0.26457,0.00000,0.00000,0.00000,0.42191,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.49445,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35926,0.30962,0.00000,0.39218,0.17028,0.00000,0.00000,0.00000,0.00000,0.18766,0.28992,0.23010,0.00000,0.00000,0.00000,0.00000,0.39218,0.00000,0.14754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27650,0.00000,0.00000,0.00000,0.00000,0.30472,0.00000,0.00000,0.00000,0.63684,0.27650,0.00000,0.00000,0.00000,0.23957,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.62993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32273,0.00000,0.00000,0.00000,0.00000,0.35567,0.00000,0.43611,0.00000,0.00000,0.32273,0.00000,0.00000,0.00000,0.27963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.42691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30413,0.00000,0.00000,0.16726,0.48567,0.00000,0.00000,0.00000,0.18433,0.00000,0.00000,0.00000,0.00000,0.16726,0.00000,0.00000,0.00000,0.14492,0.00000,0.00000,0.35289,0.00000,0.26771,0.00000,0.00000,0.00000,0.42691,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33500,0.00000,0.00000,0.36570,0.15878,0.00000,0.00000,0.00000,0.00000,0.17498,0.27034,0.21456,0.00000,0.00000,0.15878,0.00000,0.73140,0.00000,0.13757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.54416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.61905,0.00000,0.00000,0.00000,0.00000,0.49102,0.21319,0.00000,0.00000,0.00000,0.18472,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34241,0.00000,0.00000,0.18831,0.00000,0.00000,0.00000,0.00000,0.20753,0.00000,0.00000,0.34241,0.00000,0.18831,0.00000,0.00000,0.00000,0.16316,0.00000,0.43371,0.39730,0.00000,0.30140,0.00000,0.00000,0.00000,0.00000,0.43371
